web-scraper-order,web-scraper-start-url,figure_link,figure_link-href,name,description,image-src,price
"1700697635-201","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","IG-11","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/ig-11-3210.php","Star Wars The Vintage Collection IG-11","Star Wars The Vintage Collection IG-11 
One of a series of dangerous assassin droids largely outlawed in the galaxy, IG-11 is a hired gun programmed to follow Bounty Hunters Guild protocols to the letter.","/star-wars/images/thumbs/ig-11-3210.jpg","C$16.16"
"1700697637-202","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Lando Calrissian","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/lando-calrissian-3208.php","Star Wars The Vintage Collection Lando Calrissian","Star Wars The Vintage Collection Lando Calrissian 
After his smuggling days, Lando Calrissian turned respectable, becoming administrator of Cloud City, a Tibanna gas installation in the atmosphere of the planet Bespin.","/star-wars/images/thumbs/lando-calrissian-3208.jpg","C$12.65"
"1700697640-203","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Antoc Merrick","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/antoc-merrick-3695.php","Star Wars The Vintage Collection Antoc Merrick","Star Wars The Vintage Collection Antoc Merrick 
Vintage Collection VC 204 Antoc Merrick which is included with the X-Wing Fighter.","/star-wars/images/thumbs/antoc-merrick-3695.jpg","C$102.69"
"1700697642-204","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Offworld Jawa (Arvala-7)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/offworld-jawa-arvala-7-2391.php","Star Wars The Vintage Collection Offworld Jawa (Arvala-7)","Star Wars The Vintage Collection Offworld Jawa (Arvala-7) 
The Offworld Jawas found on Nevarro and Arvala-7 may look different than their Tatooine counterparts, but their obsessive need for technology still drives them.","/star-wars/images/thumbs/offworld-jawa-arvala-7-2391.jpg","C$19.31"
"1700697644-205","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Ahsoka Tano (Mandalore)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/ahsoka-tano-mandalore-2634.php","Star Wars The Vintage Collection Ahsoka Tano (Mandalore)","Star Wars The Vintage Collection Ahsoka Tano (Mandalore) 
On Mandalore, Ahsoka Tano faced Darth Maul, clashing Lightsabers in the throne room of the capital city. Ultimately, she was able to turn his own weapon against him.","/star-wars/images/thumbs/ahsoka-tano-mandalore-2634.jpg","C$23.69"
"1700697646-206","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Maul (Mandalore)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-maul-mandalore-2635.php","Star Wars The Vintage Collection Darth Maul (Mandalore)","Star Wars The Vintage Collection Darth Maul (Mandalore) 
Darth Maul orchestrated the siege of Mandalore to draw Anakin Skywalker and Obi-Wan Kenobi to him with plans to kill Skywalker, depriving Darth Sidious of his new apprentice.","/star-wars/images/thumbs/darth-maul-mandalore-2635.jpg","C$17.18"
"1700697648-207","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","The Emperor","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/the-emperor-3206.php","Star Wars The Vintage Collection The Emperor","Star Wars The Vintage Collection The Emperor 
The dark side of the Force is a pathway to many abilities some consider to be unnatural, and Sheev Palpatine is the most infamous follower of its doctrines.","/star-wars/images/thumbs/the-emperor-3206.jpg","C$18.20"
"1700697651-208","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Tusken Raider","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/tusken-raider-2388.php","Star Wars The Vintage Collection Tusken Raider","Star Wars The Vintage Collection Tusken Raider 
Fearsome desert savages inhabiting the Jundland Wastes, Tusken Raiders are the foremost reason Tatooine colonists do not wander far from their isolated communities.","/star-wars/images/thumbs/tusken-raider-2388.jpg","C$17.75"
"1700697653-209","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Endor)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-endor-2389.php","Star Wars The Vintage Collection Luke Skywalker (Endor)","Star Wars The Vintage Collection Luke Skywalker (Endor) 
Luke Skywalker joined his friends Princess Leia and Han Solo for a mission to Endor, the location of the Rebel Alliance’s most crucial victory over the Galactic Empire.","/star-wars/images/thumbs/luke-skywalker-endor-2389.jpg","C$17.69"
"1700697655-210","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Death Star Droid","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/death-star-droid-2390.php","Star Wars The Vintage Collection Death Star Droid","Star Wars The Vintage Collection Death Star Droid 
The gleaming silver Death Star Droid was captured by the Jawas and transported across the Tatooine desert in the dungeon of a sandcrawler.","/star-wars/images/thumbs/death-star-droid-2390.jpg","C$11.78"
"1700697657-211","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Scout Trooper (Fallen Order)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/scout-trooper-fallen-order-2088.php","Star Wars The Vintage Collection Scout Trooper (Fallen Order)","Star Wars The Vintage Collection Scout Trooper (Fallen Order) 
Star Wars Jedi: Fallen Order features Shock Scout Troopers, often tasked with reconnaissance or long-ranged engagements, but also capable fighters when a target gets near.","/star-wars/images/thumbs/scout-trooper-fallen-order-2088.jpg","C$16.65"
"1700697659-212","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Electrostaff Purge Trooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/electrostaff-purge-trooper-2089.php","Star Wars The Vintage Collection Electrostaff Purge Trooper","Star Wars The Vintage Collection Electrostaff Purge Trooper 
This trooper includes an electrostaff pole with plastic effects to engage in combat with the Jedi or any who dare oppose the will of the Emperor.","/star-wars/images/thumbs/electrostaff-purge-trooper-2089.jpg","C$16.35"
"1700697662-213","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Shadow Stormtrooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/shadow-stormtrooper-2087.php","Star Wars The Vintage Collection Shadow Stormtrooper","Star Wars The Vintage Collection Shadow Stormtrooper 
Star Wars: The Force Unleashed follows Darth Vader’s secret apprentice, trained to hunt down and destroy Jedi, while Shadow Stormtroopers use cloaking devices to ambush enemies.","/star-wars/images/thumbs/shadow-stormtrooper-2087.jpg","C$20.42"
"1700697664-214","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Heavy Battle Droid","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/heavy-battle-droid-2086.php","Star Wars The Vintage Collection Heavy Battle Droid","Star Wars The Vintage Collection Heavy Battle Droid 
Star Wars: Battlefront II features Heavy Battle Droids, modified B1 Battle Droids armed with heavy blaster rifles and shield emitters to deflect most incoming enemy fire.","/star-wars/images/thumbs/heavy-battle-droid-2086.jpg","C$17.25"
"1700697666-215","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","AT-ST Driver","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/at-st-driver-1995.php","Star Wars The Vintage Collection AT-ST Driver","Star Wars The Vintage Collection AT-ST Driver 
AT-ST Drivers control the two-legged transports used by Imperials in both the Battle of Hoth and the Battle of Endor.","/star-wars/images/thumbs/at-st-driver-1995.jpg","C$18.17"
"1700697668-216","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Princess Leia (Endor)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/princess-leia-endor-1994.php","Star Wars The Vintage Collection Princess Leia (Endor)","Star Wars The Vintage Collection Princess Leia (Endor) 
Princess Leia rendezvoused with the Rebel fleet and helped organize a plan to destroy the new Death Star: knocking out the space station’s shield generator on Endor.","/star-wars/images/thumbs/princess-leia-endor-1994.jpg","C$12.87"
"1700697670-217","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Paploo","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/paploo-1993.php","Star Wars The Vintage Collection Paploo","Star Wars The Vintage Collection Paploo 
A skilled Ewok scout, Paploo joined his friends Wicket and Teebo to lead Han Solo’s team of Rebel commandos to the site of the shield generator protecting the Death Star in orbit.","/star-wars/images/thumbs/paploo-1993.jpg","C$16.68"
"1700697673-218","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Zutton","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/zutton-1928.php","Star Wars The Vintage Collection Zutton","Star Wars The Vintage Collection Zutton 
Nicknamed Snaggletooth at the Mos Eisley Cantina, this bounty hunter’s exceptional skills caught the attention of Jabba the Hutt, who put his services on retainer.","/star-wars/images/thumbs/zutton-1928.jpg","C$20.49"
"1700697675-219","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","MagnaGuard (Jedi Survivor)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/magnaguard-jedi-survivor-4275.php","Star Wars The Vintage Collection MagnaGuard (Jedi Survivor)","Star Wars The Vintage Collection MagnaGuard (Jedi Survivor) 
Part of the Star Wars Jedi Survivor three pack. The elite IG-100 MagnaGuard served as bodyguards to the highest-ranking Separatist leaders","/star-wars/images/thumbs/magnaguard-jedi-survivor-4275.jpg","C$35.61"
"1700697677-220","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Princess Leia (Bespin Escape)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/princess-leia-bespin-escape-1927.php","Star Wars The Vintage Collection Princess Leia (Bespin Escape)","Star Wars The Vintage Collection Princess Leia (Bespin Escape) 
Captured in Cloud City by Darth Vader, Princess Leia Organa and Chewbacca were rescued by Lando Calrissian while being led to Vader’s ship.","/star-wars/images/thumbs/princess-leia-bespin-escape-1927.jpg","C$22.91"
"1700697679-221","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Boba Fett (VC-186 ROTJ)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/boba-fett-vc-186-rotj-1926.php","Star Wars The Vintage Collection Boba Fett (VC-186 ROTJ)","Star Wars The Vintage Collection Boba Fett (VC-186 ROTJ) 
With his customized Mandalorian armor, deadly weaponry, and silent demeanor, Boba Fett was one of the most feared bounty hunters in the galaxy. Although the original cardback is shown in orange, only yellow cardbacks have been released so far.","/star-wars/images/thumbs/boba-fett-vc-186-rotj-1926.jpg","C$30.69"
"1700697681-222","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Greef Karga","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/greef-karga-1925.php","Star Wars The Vintage Collection Greef Karga","Star Wars The Vintage Collection Greef Karga 
As an agent of the Bounty Hunters Guild, Greef Karga secures bounty hunters in pursuit of valuable and rare quarries in the galaxy.","/star-wars/images/thumbs/greef-karga-1925.jpg","C$15.42"
"1700697683-223","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","The Child","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/the-child-1924.php","Star Wars The Vintage Collection The Child","Star Wars The Vintage Collection The Child 
The Child is a mysterious alien pursued by bounty hunters on behalf of Imperial interests, protected by a battle-worn and tight-lipped bounty hunter in an increasingly dangerous galaxy.Celebrate the legacy of Star Wars, the action-and-adventure-packed space saga from a galaxy far, far away, with premium 3.75-inch-scale figures and vehicles from Star Wars The Vintage Collection","/star-wars/images/thumbs/the-child-1924.jpg","C$14.37"
"1700697685-224","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Rebel Fleet Trooper (Rogue One)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/rebel-fleet-trooper-rogue-one-1813.php","Star Wars The Vintage Collection Rebel Fleet Trooper (Rogue One)","Star Wars The Vintage Collection Rebel Fleet Trooper (Rogue One) 
Rebel Fleet Trooper VC183 that is included with the Tantive IV Corridor playset.","/star-wars/images/thumbs/rebel-fleet-trooper-rogue-one-1813.jpg","C$21.10"
"1700697688-225","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Captain Rex","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-captain-rex-1690.php","Star Wars The Vintage Collection Clone Captain Rex","Star Wars The Vintage Collection Clone Captain Rex 
Clone Captain Rex served the Republic during the Clone Wars, often taking orders from Anakin Skywalker and Ahsoka Tano.","/star-wars/images/thumbs/clone-captain-rex-1690.jpg","C$32.82"
"1700697690-226","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Mandalorian (Full Beskar)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/mandalorian-full-beskar-1689.php","Star Wars The Vintage Collection Mandalorian (Full Beskar)","Star Wars The Vintage Collection Mandalorian (Full Beskar) 
THE MANDALORIAN: The Mandalorian is battle-worn and tight-lipped, a formidable bounty hunter in an increasingly dangerous galaxy. His body is shielded by beskar armor, his face hidden behind a T-visored mask, and his past is wrapped in mystery. No one is quite sure who this well-equipped stranger is.","/star-wars/images/thumbs/mandalorian-full-beskar-1689.jpg","C$20.23"
"1700697692-227","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Moff Gideon","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/moff-gideon-1688.php","Star Wars The Vintage Collection Moff Gideon","Star Wars The Vintage Collection Moff Gideon 
MOFF GIDEON: Imperial Moff Gideon is fiercely determined to capture a specific quarry. Clever and formidable, Gideon values power and knowledge.","/star-wars/images/thumbs/moff-gideon-1688.jpg","C$17.39"
"1700697694-228","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","The Armorer","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/the-armorer-1687.php","Star Wars The Vintage Collection The Armorer","Star Wars The Vintage Collection The Armorer 
THE ARMORER: The Armorer forges beskar armor in the ancient tradition of her people with exacting precision; when combat is required, she proves to be efficient and resourceful","/star-wars/images/thumbs/the-armorer-1687.jpg","C$16.69"
"1700697696-229","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Darth Vader (Rogue One)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/darth-vader-rogue-one-1686.php","Star Wars The Vintage Collection Darth Vader (Rogue One)","Star Wars The Vintage Collection Darth Vader (Rogue One) 
DARTH VADER: Once a heroic Jedi Knight, Darth Vader was seduced by the dark side of the Force, became a Sith Lord, and led the Empire’s eradication of the Jedi Order.","/star-wars/images/thumbs/darth-vader-rogue-one-1686.jpg","C$24.24"
"1700697699-230","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Incinerator Trooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/incinerator-trooper-1691.php","Star Wars The Vintage Collection Incinerator Trooper","Star Wars The Vintage Collection Incinerator Trooper 
INCINERATOR TROOPER: Incinerator Trooper armor was exceptionally heat-resistant and bore red markings in order to indicate their specialty.","/star-wars/images/thumbs/incinerator-trooper-1691.jpg","C$20.13"
"1700697701-231","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Din Djarin & Child","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/din-djarin-child-1692.php","Star Wars The Vintage Collection Din Djarin & Child","Star Wars The Vintage Collection Din Djarin & Child 
DIN DJARIN (THE MANDALORIAN): The Mandalorian is a formidable bounty hunter protecting a mysterious alien pursued by bounty hunters on behalf of Imperial interests. Includes The Child.","/star-wars/images/thumbs/din-djarin-child-1692.jpg","C$39.42"
"1700697703-232","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","ARC Trooper Echo","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/arc-trooper-echo-2392.php","Star Wars The Vintage Collection ARC Trooper Echo","Star Wars The Vintage Collection ARC Trooper Echo 
Echo proved to be among the bravest clones, integral in the defense of Rishi Station and Tipoca City, and eventually achieved the rank of ARC Trooper.","/star-wars/images/thumbs/arc-trooper-echo-2392.jpg","C$32.24"
"1700697705-233","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Jedi Knight)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-jedi-knight-1685.php","Star Wars The Vintage Collection Luke Skywalker (Jedi Knight)","Star Wars The Vintage Collection Luke Skywalker (Jedi Knight) 
LUKE SKYWALKER (JEDI KNIGHT): Now a powerful Jedi Knight, Luke Skywalker traveled to Jabba the Hutt’s palace on Tatooine to save his friend Han Solo from the clutches of the vile gangster.","/star-wars/images/thumbs/luke-skywalker-jedi-knight-1685.jpg","C$42.29"
"1700697707-234","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Chirrut Imwe","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/chirrut-imwe-1684.php","Star Wars The Vintage Collection Chirrut Imwe","Star Wars The Vintage Collection Chirrut Imwe 
Though he lacks Force abilities, this warrior monk has rigorously honed his body through intense physical and mental discipline.","/star-wars/images/thumbs/chirrut-imwe-1684.jpg","C$21.23"
"1700697709-235","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Hondo Ohnaka","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/hondo-ohnaka-1683.php","Star Wars The Vintage Collection Hondo Ohnaka","Star Wars The Vintage Collection Hondo Ohnaka 
Hondo Ohnaka started Ohnaka Transport Solutions on Black Spire Outpost to run contraband throughout the galaxy.","/star-wars/images/thumbs/hondo-ohnaka-1683.jpg","C$19.20"
"1700697712-236","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","ARC Trooper Fives","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/arc-trooper-fives-1682.php","Star Wars The Vintage Collection ARC Trooper Fives","Star Wars The Vintage Collection ARC Trooper Fives 
Clone Trooper Fives, also known as CT-27-5555, was promoted to ARC Trooper status after the defense of Kamino from Separatist invaders.","/star-wars/images/thumbs/arc-trooper-fives-1682.jpg","C$24.14"
"1700697714-237","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Stormtrooper (Carbon Freezing Chamber)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/stormtrooper-carbon-freezing-chamber-1681.php","Star Wars The Vintage Collection Stormtrooper (Carbon Freezing Chamber)","Star Wars The Vintage Collection Stormtrooper (Carbon Freezing Chamber) 
Stormtrooper that was included in the Fan channel Carbon Freezing Chamber playset.","/star-wars/images/thumbs/stormtrooper-carbon-freezing-chamber-1681.jpg","C$29.95"
"1700697716-238","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","K-2SO","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/k-2so-1680.php","Star Wars The Vintage Collection K-2SO","Star Wars The Vintage Collection K-2SO 
K-2SO (KAY-TUESSO): A reprogrammed Imperial security droid now loyal to the Alliance, K-2SO is an alarming sight standing within a secret Rebel base.","/star-wars/images/thumbs/k-2so-1680.jpg","C$24.35"
"1700697718-239","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Stormtrooper)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-stormtrooper-1679.php","Star Wars The Vintage Collection Luke Skywalker (Stormtrooper)","Star Wars The Vintage Collection Luke Skywalker (Stormtrooper) 
LUKE SKYWALKER (STORMTROOPER): Aboard the Death Star, Luke Skywalker, disguised as a Stormtrooper, staged a rescue mission alongside Han Solo to save Princess Leia Organa from Darth Vader.","/star-wars/images/thumbs/luke-skywalker-stormtrooper-1679.jpg","C$23.28"
"1700697720-240","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Commander Wolffe","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-commander-wolffe-1678.php","Star Wars The Vintage Collection Clone Commander Wolffe","Star Wars The Vintage Collection Clone Commander Wolffe 
CLONE COMMANDER WOLFFE: Clone Commander Wolffe served under General Plo Koon in the Clone Wars as a commander of the tight-knight unit known as Wolfpack","/star-wars/images/thumbs/clone-commander-wolffe-1678.jpg","C$24.23"
"1700697722-241","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Power droid","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/power-droid-1677.php","Star Wars The Vintage Collection Power droid","Star Wars The Vintage Collection Power droid 
POWER DROID. Little more than walking batteries, power droids trundle along as directed by their owners or their programming, recharging vehicles and machinery.","/star-wars/images/thumbs/power-droid-1677.jpg","C$18.32"
"1700697725-242","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","The Mandalorian","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/the-mandalorian-1676.php","Star Wars The Vintage Collection The Mandalorian","Star Wars The Vintage Collection The Mandalorian 
The Mandalorian, his body is shielded by beskar armor, his face is hidden behind a t-visor mask, and his past is wrapped in mystery","/star-wars/images/thumbs/the-mandalorian-1676.jpg","C$11.96"
"1700697727-243","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Remnant Stormtrooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/remnant-stormtrooper-1675.php","Star Wars The Vintage Collection Remnant Stormtrooper","Star Wars The Vintage Collection Remnant Stormtrooper 
Remnant Stormtrooper in the aftermath of the battle of Endor, the once pristine and uniform ranks of Stormtroopers that fought for the empire now resemble a ragtag Army of mercenaries for lawless gangsters.","/star-wars/images/thumbs/remnant-stormtrooper-1675.jpg","C$20.83"
"1700697729-244","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Cara Dune","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/cara-dune-1674.php","Star Wars The Vintage Collection Cara Dune","Star Wars The Vintage Collection Cara Dune 
A veteran of the galactic Civil War who fought under the banner of the Rebellion, Cara Dune is a seasoned Warrior. Note: Feb 2021 Gina Carano was fired from Disney and her action figures were canceled which expectingly drove up the market value.","/star-wars/images/thumbs/cara-dune-1674.jpg","C$38.88"
"1700697731-245","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Shadow Trooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/shadow-trooper-1671.php","Star Wars The Vintage Collection Shadow Trooper","Star Wars The Vintage Collection Shadow Trooper 
Shadow troopers were a menacing fighting force of elite troopers carrying out the evil Empire's bidding","/star-wars/images/thumbs/shadow-trooper-1671.jpg","C$30.98"
"1700697733-246","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Sith Trooper (ROS)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/sith-trooper-ros-1670.php","Star Wars The Vintage Collection Sith Trooper (ROS)","Star Wars The Vintage Collection Sith Trooper (ROS) 
With advanced weaponry including heavy artillery blasters and close combat concussion rams, Sith Troopers are capable of combat in almost any situation.","/star-wars/images/thumbs/sith-trooper-ros-1670.jpg","C$32.97"
"1700697735-247","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Sith Trooper (Armory Pack)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/sith-trooper-armory-pack-1673.php","Star Wars The Vintage Collection Sith Trooper (Armory Pack)","Star Wars The Vintage Collection Sith Trooper (Armory Pack) 
With advanced weaponry including heavy artillery blasters and close combat concussion Rams, Sith troopers are capable of combat in almost any situation. Exclusive to Amazon","/star-wars/images/thumbs/sith-trooper-armory-pack-1673.jpg","C$61.64"
"1700697738-248","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Jawa","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/jawa-1669.php","Star Wars The Vintage Collection Jawa","Star Wars The Vintage Collection Jawa 
Jawas comb the deserts of Tatooine in search of discarded scrap, selling hastily refurbished junk including droids to moisture farmers.","/star-wars/images/thumbs/jawa-1669.jpg","C$27.09"
"1700697740-249","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Poe Dameron","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/poe-dameron-1668.php","Star Wars The Vintage Collection Poe Dameron","Star Wars The Vintage Collection Poe Dameron 
A decorated X-Wing pilot that can fly anything, Poe Dameron leads the attack to destroy Starkiller base.","/star-wars/images/thumbs/poe-dameron-1668.jpg","C$35.79"
"1700697742-250","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Sith Jet Trooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/sith-jet-trooper-1667.php","Star Wars The Vintage Collection Sith Jet Trooper","Star Wars The Vintage Collection Sith Jet Trooper 
Specialized Stormtroopers of the first order, Sith jet troopers soar into battle equipped with agile rocket packs.","/star-wars/images/thumbs/sith-jet-trooper-1667.jpg","C$26.62"
"1700697746-251","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Zorii Bliss","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/zorii-bliss-1665.php","Star Wars The Vintage Collection Zorii Bliss","Star Wars The Vintage Collection Zorii Bliss 
It's difficult for scoundrels to remain neutral in the war between first order and resistance, and Zorii Bliss and the spice runners of Kijimi must soon take a side!","/star-wars/images/thumbs/zorii-bliss-1665.jpg","C$32.72"
"1700697748-252","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Rey (TROS)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/rey-tros-1664.php","Star Wars The Vintage Collection Rey (TROS)","Star Wars The Vintage Collection Rey (TROS) 
Rey continues to study the Jedi ways, but she grows concerned about what the future and the force may hold in store for her.","/star-wars/images/thumbs/rey-tros-1664.jpg","C$65.01"
"1700697751-253","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Knight of Ren","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/knight-of-ren-1663.php","Star Wars The Vintage Collection Knight of Ren","Star Wars The Vintage Collection Knight of Ren 
An enclave of masked warriors wielding distinct weapons for ranged and close quarters combat, the Knights of Ren are elite, fearsome enforcers of Kylo Ren.","/star-wars/images/thumbs/knight-of-ren-1663.jpg","C$20.47"
"1700697753-254","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Brock Starsher","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/brock-starsher-1761.php","Star Wars The Vintage Collection Brock Starsher","Star Wars The Vintage Collection Brock Starsher 
Part of the Special 3 Action Figures multipack which includes Vedain, Vizam and Brock Starsher.","/star-wars/images/thumbs/brock-starsher-1761.jpg","C$23.80"
"1700697755-255","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Vizam","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/vizam-1760.php","Star Wars The Vintage Collection Vizam","Star Wars The Vintage Collection Vizam 
Part of the Special 3 Action Figures multipack which includes Vedain, Vizam and Brock Starsher.","/star-wars/images/thumbs/vizam-1760.jpg","C$22.20"
